العام,الربع,الكيان القانوني,المكتب,باب النشاط,قسم النشاط,حجم المنشأة,عدد المنشآت المسجلة بمشترك واحد أو أكثر
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع المواد الكيميائية والمنتجات الكيميائية,20 ~ 39,4
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع المواد الكيميائية والمنتجات الكيميائية,40 ~ 59,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع المواد الكيميائية والمنتجات الكيميائية,60 ~ 79,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع المواد الكيميائية والمنتجات الكيميائية,80 ~ 99,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع المواد الكيميائية والمنتجات الكيميائية,100 ~ 199,3
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع المواد الكيميائية والمنتجات الكيميائية,200 ~ 299,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع المواد الكيميائية والمنتجات الكيميائية,400 ~ 499,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع الورق ومنتجات الورق,5 ~ 9,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع الورق ومنتجات الورق,40 ~ 59,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع الورق ومنتجات الورق,100 ~ 199,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع الورق ومنتجات الورق,200 ~ 299,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صُنع الورق ومنتجات الورق,400 ~ 499,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع فحم الكوك والمنتجات النفطية المكررة,10 ~ 19,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع فحم الكوك والمنتجات النفطية المكررة,100 ~ 199,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع فحم الكوك والمنتجات النفطية المكررة,200 ~ 299,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المطاط واللدائن,1 ~ 4,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المطاط واللدائن,100 ~ 199,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,1 ~ 4,4
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,5 ~ 9,4
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,10 ~ 19,4
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,20 ~ 39,5
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,40 ~ 59,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,60 ~ 79,3
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,80 ~ 99,3
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,100 ~ 199,3
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,200 ~ 299,4
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن اللافلزية الأخرى,300 ~ 399,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),1 ~ 4,3
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),5 ~ 9,5
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),10 ~ 19,4
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),20 ~ 39,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),40 ~ 59,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),80 ~ 99,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),200 ~ 299,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الصناعة التحويلية,صنع منتجات المعادن المشكلة ( باستثناء الآلات والمعدات ),400 ~ 499,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الفنون والترفيه والتسلية,الأنشطة الرياضية وأنشطة التسلية والترفيه,1 ~ 4,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الفنون والترفيه والتسلية,الأنشطة الرياضية وأنشطة التسلية والترفيه,5 ~ 9,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الفنون والترفيه والتسلية,الأنشطة الرياضية وأنشطة التسلية والترفيه,10 ~ 19,3
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الفنون والترفيه والتسلية,الأنشطة الرياضية وأنشطة التسلية والترفيه,20 ~ 39,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الفنون والترفيه والتسلية,الأنشطة الرياضية وأنشطة التسلية والترفيه,40 ~ 59,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,الفنون والترفيه والتسلية,الأنشطة الرياضية وأنشطة التسلية والترفيه,100 ~ 199,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,المعلومات والاتصالات,أنشطة إنتاج الأفلام والفيديو والبرامج التليفزيونية والتسجيلات الصوتية ونشر الموسيقى,20 ~ 39,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,المعلومات والاتصالات,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,1 ~ 4,2
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,المعلومات والاتصالات,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,5 ~ 9,3
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,المعلومات والاتصالات,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,20 ~ 39,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,المعلومات والاتصالات,أنشطة النشر,5 ~ 9,1
2024,الربع الأول,منشأة محدودة,مكتب محافظة الأحساء,المعلومات والاتصالات,الاتصالات,1 ~ 4,2
